Time,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
0.35732054710388184,-0.26584716796875,-0.7664062500000001,-10.653046875000001,-0.339508056640625,-0.019073486328125,1.0986328125
0.8539097309112549,-0.23710693359375,-0.7879614257812501,-10.621911621093751,-0.301361083984375,-0.118255615234375,1.094818115234375
1.3548977375030518,-0.26584716796875,-0.79754150390625,-10.6195166015625,-0.32806396484375,-0.14495849609375,1.0833740234375
1.8559017181396484,-0.23231689453125,-0.7807763671875,-10.65544189453125,-0.316619873046875,-0.057220458984375,1.02996826171875
2.355260133743286,-0.24908203125,-0.7903564453125,-10.61712158203125,-0.408172607421875,-0.087738037109375,1.110076904296875
2.8552112579345703,-0.2442919921875,-0.75443115234375,-10.65544189453125,-0.335693359375,-0.034332275390625,1.09100341796875
3.3642823696136475,-0.24908203125,-0.7664062500000001,-10.638676757812501,-0.40435791015625,-0.0152587890625,1.079559326171875
3.8568456172943115,-0.25387207031250003,-0.7831713867187501,-10.624306640625,-0.370025634765625,-0.0152587890625,1.041412353515625
4.356019496917725,-0.2442919921875,-0.7664062500000001,-10.62670166015625,-0.34332275390625,-0.064849853515625,1.03759765625
4.864274263381958,-0.258662109375,-0.775986328125,-10.64107177734375,-0.316619873046875,-0.08392333984375,1.04522705078125
5.370996952056885,-0.26345214843750003,-0.7855664062500001,-10.63388671875,-0.29754638671875,-0.11444091796875,1.068115234375
5.870625019073486,-0.24668701171875002,-0.7640112304687501,-10.631491699218751,-0.385284423828125,-0.087738037109375,1.04522705078125
6.372431993484497,-0.25147705078125,-0.77838134765625,-10.631491699218751,-0.2593994140625,-0.0457763671875,1.07574462890625
6.871152400970459,-0.23710693359375,-0.7807763671875,-10.643466796875,-0.31280517578125,-0.041961669921875,1.068115234375
7.37319803237915,-0.23710693359375,-0.7616162109375001,-10.6482568359375,-0.38909912109375,-0.087738037109375,1.0986328125
7.870208978652954,-0.24668701171875002,-0.7807763671875,-10.638676757812501,-0.3662109375,-0.057220458984375,1.064300537109375
8.379284858703613,-0.24908203125,-0.7855664062500001,-10.631491699218751,-0.30517578125,-0.09918212890625,1.0223388671875
8.887433767318726,-0.24668701171875002,-0.7831713867187501,-10.62670166015625,-0.4119873046875,-0.041961669921875,1.1444091796875
9.384076833724976,-0.22513183593750002,-0.7664062500000001,-10.61712158203125,-0.263214111328125,0.00762939453125,0.98419189453125
9.890396118164062,-0.22513183593750002,-0.7855664062500001,-10.631491699218751,-0.3662109375,-0.06866455078125,1.125335693359375
10.38111686706543,-0.2347119140625,-0.7855664062500001,-10.645861816406251,-0.40435791015625,0.011444091796875,1.0223388671875
10.887771368026733,-0.24908203125,-0.7903564453125,-10.6290966796875,-0.370025634765625,-0.14495849609375,1.007080078125
11.386496543884277,-0.22034179687500002,-0.7807763671875,-10.643466796875,-0.392913818359375,-0.12969970703125,1.117706298828125
11.887384414672852,-0.22752685546875,-0.7616162109375001,-10.645861816406251,-0.370025634765625,-0.102996826171875,1.140594482421875
12.402960062026978,-0.2347119140625,-0.76880126953125,-10.64107177734375,-0.461578369140625,-0.095367431640625,1.04522705078125
12.889692544937134,-0.24189697265625001,-0.7711962890625,-10.65065185546875,-0.31280517578125,-0.03814697265625,1.071929931640625
13.403737783432007,-0.24189697265625001,-0.77359130859375,-10.6482568359375,-0.32806396484375,-0.09918212890625,1.04522705078125
13.903334379196167,-0.26345214843750003,-0.7903564453125,-10.6290966796875,-0.34332275390625,-0.16021728515625,1.10626220703125
14.404269933700562,-0.23710693359375,-0.7472460937500001,-10.64107177734375,-0.3814697265625,-0.1220703125,1.13677978515625
14.90531873703003,-0.22752685546875,-0.7879614257812501,-10.63628173828125,-0.29754638671875,-0.072479248046875,1.003265380859375
15.402532815933228,-0.25626708984375,-0.79275146484375,-10.63388671875,-0.35858154296875,-0.06866455078125,1.12152099609375
15.904245853424072,-0.24189697265625001,-0.76880126953125,-10.621911621093751,-0.247955322265625,-0.034332275390625,1.129150390625
16.41498303413391,-0.239501953125,-0.7855664062500001,-10.64107177734375,-0.354766845703125,-0.1220703125,1.132965087890625
16.916806936264038,-0.2442919921875,-0.7711962890625,-10.6290966796875,-0.38909912109375,-0.0762939453125,1.0528564453125
17.415467500686646,-0.24189697265625001,-0.77838134765625,-10.63628173828125,-0.255584716796875,-0.06866455078125,1.07574462890625
17.913865327835083,-0.23231689453125,-0.7616162109375001,-10.63628173828125,-0.446319580078125,-0.08392333984375,1.056671142578125
18.42098069190979,-0.229921875,-0.7855664062500001,-10.65065185546875,-0.362396240234375,-0.125885009765625,1.02996826171875
18.956925868988037,-0.23710693359375,-0.77359130859375,-10.63388671875,-0.385284423828125,-0.080108642578125,1.087188720703125
19.463462114334106,-0.23231689453125,-0.7831713867187501,-10.607541503906251,-0.370025634765625,-0.019073486328125,1.056671142578125
19.959104537963867,-0.239501953125,-0.7903564453125,-10.638676757812501,-0.3204345703125,-0.064849853515625,1.117706298828125
20.459343910217285,-0.22034179687500002,-0.7903564453125,-10.62670166015625,-0.28228759765625,0.0,1.10626220703125
20.957048892974854,-0.24908203125,-0.7807763671875,-10.653046875000001,-0.3204345703125,-0.080108642578125,1.132965087890625
21.458833932876587,-0.2347119140625,-0.775986328125,-10.638676757812501,-0.446319580078125,-0.06866455078125,1.0986328125
21.95751976966858,-0.2347119140625,-0.77838134765625,-10.61233154296875,-0.3662109375,-0.091552734375,1.003265380859375
22.459234476089478,-0.22273681640625,-0.77359130859375,-10.63628173828125,-0.4119873046875,-0.1373291015625,1.02996826171875
22.95908832550049,-0.23710693359375,-0.8023315429687501,-10.638676757812501,-0.308990478515625,-0.05340576171875,1.049041748046875
23.460969924926758,-0.24668701171875002,-0.7831713867187501,-10.65065185546875,-0.335693359375,-0.12969970703125,1.102447509765625
23.956515073776245,-0.24189697265625001,-0.7711962890625,-10.653046875000001,-0.301361083984375,-0.202178955078125,1.041412353515625
24.459105014801025,-0.2347119140625,-0.775986328125,-10.62670166015625,-0.38909912109375,-0.152587890625,1.04522705078125
24.955191612243652,-0.25387207031250003,-0.7879614257812501,-10.6290966796875,-0.308990478515625,0.03814697265625,1.18255615234375
