Time,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
0.27221012115478516,-0.052690429687500005,-0.77359130859375,-9.8243701171875,-0.354766845703125,0.324249267578125,0.1678466796875
0.7749080657958984,-0.04071533203125,-0.7903564453125,-9.8339501953125,-0.3662109375,0.331878662109375,0.1678466796875
1.2708830833435059,-0.026345214843750003,-0.81191162109375,-9.819580078125,-0.400543212890625,0.400543212890625,0.16021728515625
1.7664637565612793,-0.0383203125,-0.7879614257812501,-9.874665527343751,-0.3509521484375,0.301361083984375,0.1220703125
2.281911849975586,-0.047900390625000004,-0.79275146484375,-9.807604980468751,-0.370025634765625,0.392913818359375,0.1678466796875
2.7714593410491943,-0.03113525390625,-0.8023315429687501,-9.8435302734375,-0.446319580078125,0.37384033203125,0.102996826171875
3.269719123840332,-0.0383203125,-0.79275146484375,-9.8243701171875,-0.37384033203125,0.3509521484375,0.213623046875
3.7720534801483154,-0.03113525390625,-0.8047265625000001,-9.83155517578125,-0.396728515625,0.31280517578125,0.156402587890625
4.271275281906128,-0.023950195312500002,-0.7879614257812501,-9.821975097656251,-0.4425048828125,0.392913818359375,0.244140625
4.770752668380737,-0.052690429687500005,-0.7831713867187501,-9.814790039062501,-0.40435791015625,0.29754638671875,0.179290771484375
5.27008843421936,-0.03113525390625,-0.7831713867187501,-9.7956298828125,-0.324249267578125,0.42724609375,0.156402587890625
5.771939516067505,-0.0335302734375,-0.7807763671875,-9.81239501953125,-0.415802001953125,0.396728515625,0.102996826171875
6.270523548126221,-0.0383203125,-0.77359130859375,-9.853110351562501,-0.370025634765625,0.3814697265625,0.1220703125
6.7712178230285645,-0.0431103515625,-0.795146484375,-9.860295410156251,-0.446319580078125,0.335693359375,0.179290771484375
7.270646095275879,-0.052690429687500005,-0.76880126953125,-9.853110351562501,-0.37384033203125,0.347137451171875,0.202178955078125
7.772351026535034,-0.0431103515625,-0.79275146484375,-9.81718505859375,-0.457763671875,0.3509521484375,0.102996826171875
8.279093503952026,-0.0383203125,-0.8095166015625,-9.838740234375,-0.370025634765625,0.400543212890625,0.12969970703125
8.772143125534058,0.06466552734375,0.3784130859375,-9.30465087890625,-2.315521240234375,0.22125244140625,0.22125244140625
9.28303575515747,-0.045505371093750004,-2.76145751953125,-9.73575439453125,3.5858154296875,0.0152587890625,0.720977783203125
9.77100157737732,-0.14609619140625002,-1.10410400390625,-9.67587890625,0.476837158203125,-0.3204345703125,-0.019073486328125
10.283711194992065,-0.0431103515625,-0.53887939453125,-9.85071533203125,-1.346588134765625,0.40435791015625,0.42724609375
10.780389308929443,-0.23231689453125,-0.06466552734375,-10.2315234375,-5.939483642578125,-0.270843505859375,0.06103515625
11.28258490562439,0.4263134765625,-1.9423608398437502,-10.29139892578125,-6.4544677734375,1.064300537109375,-1.743316650390625
11.782972812652588,-0.055085449218750006,-0.17483642578125,-9.90580078125,-1.97601318359375,-2.017974853515625,-0.06866455078125
12.280451774597168,-0.00239501953125,-0.814306640625,-9.84592529296875,-2.1514892578125,0.98419189453125,0.469207763671875
12.781234979629517,-0.43110351562500004,0.16525634765625,-10.00399658203125,3.84521484375,1.3427734375,0.537872314453125
13.288015604019165,0.17004638671875,-0.8047265625000001,-10.18601806640625,1.71661376953125,1.70135498046875,1.003265380859375
