Time,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
0.54681396484375,-0.023950195312500002,-0.75443115234375,-9.8626904296875,-0.396728515625,0.408172607421875,0.164031982421875
1.0339527130126953,-0.0335302734375,-0.7424560546875001,-9.867480468750001,-0.396728515625,0.3509521484375,0.1678466796875
1.5496010780334473,-0.04071533203125,-0.76880126953125,-9.8626904296875,-0.385284423828125,0.385284423828125,0.240325927734375
2.0450894832611084,-0.0335302734375,-0.75922119140625,-9.8339501953125,-0.469207763671875,0.354766845703125,0.213623046875
2.5469164848327637,-0.03592529296875,-0.7807763671875,-9.86987548828125,-0.362396240234375,0.408172607421875,0.125885009765625
3.155261993408203,-0.052690429687500005,-0.75922119140625,-9.87945556640625,-0.408172607421875,0.37384033203125,0.110626220703125
3.5472874641418457,-0.04071533203125,-0.7616162109375001,-9.85550537109375,-0.40435791015625,0.362396240234375,0.064849853515625
4.045813798904419,-0.026345214843750003,-0.7640112304687501,-9.853110351562501,-0.45013427734375,0.347137451171875,0.1983642578125
4.547358751296997,-0.052690429687500005,-0.7472460937500001,-9.85071533203125,-0.370025634765625,0.34332275390625,0.148773193359375
5.156539678573608,-0.047900390625000004,-0.775986328125,-9.877060546875,-0.453948974609375,0.335693359375,0.1983642578125
5.549200773239136,-0.028740234375,-0.756826171875,-9.8483203125,-0.522613525390625,0.423431396484375,0.12969970703125
6.059662342071533,-0.0383203125,-0.7448510742187501,-9.86987548828125,-0.3509521484375,0.316619873046875,0.125885009765625
6.54726505279541,-0.045505371093750004,-0.74006103515625,-9.86987548828125,-0.3814697265625,0.370025634765625,0.133514404296875
7.149670839309692,-0.05748046875,-0.7664062500000001,-9.8626904296875,-0.331878662109375,0.408172607421875,0.1068115234375
7.547985553741455,-0.03592529296875,-0.775986328125,-9.836345214843751,-0.35858154296875,0.446319580078125,0.179290771484375
8.0471351146698,-0.02155517578125,-0.7448510742187501,-9.853110351562501,-0.377655029296875,0.354766845703125,0.1373291015625
8.55072283744812,-0.04071533203125,-0.76880126953125,-9.860295410156251,-0.431060791015625,0.28228759765625,0.1373291015625
9.034272193908691,-0.04071533203125,-0.7640112304687501,-9.8435302734375,-0.335693359375,0.484466552734375,0.19073486328125
9.555365085601807,-0.050295410156250005,-0.7616162109375001,-9.867480468750001,-0.4119873046875,0.43487548828125,0.156402587890625
10.049051523208618,-0.026345214843750003,-0.74006103515625,-9.874665527343751,-0.438690185546875,0.354766845703125,0.148773193359375
10.548725605010986,-0.04071533203125,-0.74006103515625,-9.853110351562501,-0.446319580078125,0.339508056640625,0.22125244140625
