Time,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
0.09295392036437988,-0.009580078125,-0.6658154296875001,-9.8435302734375,-0.453948974609375,0.3662109375,0.171661376953125
0.6037576198577881,-0.011975097656250001,-0.65384033203125,-9.82676513671875,-0.48065185546875,0.377655029296875,0.2593994140625
1.0914673805236816,-0.01916015625,-0.6658154296875001,-9.860295410156251,-0.446319580078125,0.34332275390625,0.171661376953125
1.5879969596862793,-0.009580078125,-0.6562353515625,-9.836345214843751,-0.51116943359375,0.35858154296875,0.23651123046875
2.0812578201293945,-0.00239501953125,-0.6514453125,-9.84592529296875,-0.45013427734375,0.37384033203125,0.22125244140625
2.5827207565307617,-0.02155517578125,-0.641865234375,-9.867480468750001,-0.415802001953125,0.3204345703125,0.213623046875
3.082000494003296,-0.026345214843750003,-0.661025390625,-9.857900390625,-0.4730224609375,0.293731689453125,0.25177001953125
3.5835213661193848,-0.011975097656250001,-0.6442602539062501,-9.8435302734375,-0.408172607421875,0.29754638671875,0.16021728515625
4.0901548862457275,-0.0047900390625,-0.64905029296875,-9.83155517578125,-0.492095947265625,0.347137451171875,0.213623046875
4.5856170654296875,0.0,-0.67300048828125,-9.84592529296875,-0.476837158203125,0.354766845703125,0.1373291015625
5.098702907562256,-0.011975097656250001,-0.6634204101562501,-9.8339501953125,-0.45013427734375,0.28228759765625,0.06103515625
5.585230112075806,-0.01916015625,-0.64905029296875,-9.829160156250001,-0.415802001953125,0.301361083984375,0.213623046875
6.092531681060791,0.00718505859375,-0.6466552734375001,-9.83155517578125,-0.431060791015625,0.26702880859375,0.18310546875
6.5867228507995605,-0.028740234375,-0.661025390625,-9.853110351562501,-0.48065185546875,0.400543212890625,0.095367431640625
7.0858917236328125,-0.00239501953125,-0.6442602539062501,-9.8435302734375,-0.446319580078125,0.396728515625,0.1678466796875
7.585845708847046,-0.0143701171875,-0.64905029296875,-9.8483203125,-0.4730224609375,0.331878662109375,0.19073486328125
8.093075037002563,-0.009580078125,-0.6466552734375001,-9.84113525390625,-0.362396240234375,0.278472900390625,0.14495849609375
8.587692975997925,0.0047900390625,-0.65863037109375,-9.838740234375,-0.362396240234375,0.30517578125,0.125885009765625
9.09312391281128,0.009580078125,-0.6658154296875001,-9.8626904296875,-0.476837158203125,0.308990478515625,0.14495849609375
9.587714195251465,-0.00718505859375,-0.65384033203125,-9.8722705078125,-0.392913818359375,0.29754638671875,0.16021728515625
10.091491460800171,-0.00718505859375,-0.6753955078125,-9.84113525390625,-0.4425048828125,0.3509521484375,0.12969970703125
10.59329891204834,-0.0143701171875,-0.6634204101562501,-9.8339501953125,-0.392913818359375,0.29754638671875,0.240325927734375
11.095776319503784,-0.026345214843750003,-0.680185546875,-9.8435302734375,-0.446319580078125,0.396728515625,0.057220458984375
11.592854261398315,-0.026345214843750003,-0.6562353515625,-9.838740234375,-0.423431396484375,0.263214111328125,0.1220703125
12.087297916412354,-0.02155517578125,-0.661025390625,-9.8483203125,-0.385284423828125,0.29754638671875,0.1678466796875
12.593769311904907,-0.03113525390625,-0.6442602539062501,-9.857900390625,-0.4119873046875,0.377655029296875,0.247955322265625
13.089500427246094,-0.00718505859375,-0.6634204101562501,-9.81239501953125,-0.48065185546875,0.335693359375,0.118255615234375
13.599022626876831,-0.0143701171875,-0.641865234375,-9.8483203125,-0.48065185546875,0.335693359375,0.17547607421875
14.088140726089478,-0.02155517578125,-0.6682104492187501,-9.8435302734375,-0.5340576171875,0.301361083984375,0.12969970703125
14.591271877288818,0.04071533203125,-0.5508544921875,-9.836345214843751,0.026702880859375,0.453948974609375,4.917144775390625
15.099287271499634,-0.5053491210937501,-0.7520361328125,-9.8052099609375,-2.11334228515625,0.1373291015625,13.98468017578125
15.596599578857422,4.2535546875,-2.41178466796875,-10.40396484375,5.66864013671875,12.706756591796875,24.35302734375
16.09258246421814,-1.25738525390625,-1.005908203125,-8.5454296875,-7.350921630859375,-18.2037353515625,24.55902099609375
16.619986295700073,-0.65384033203125,0.316142578125,-10.18601806640625,-7.14874267578125,7.717132568359375,27.057647705078125
17.102177381515503,-2.5722509765625,1.2693603515625,-10.420729980468751,-8.15582275390625,-3.139495849609375,22.46856689453125
17.601320266723633,0.4550537109375,0.15567626953125,-9.117839355468751,-0.335693359375,1.377105712890625,26.75628662109375
18.092061281204224,0.316142578125,-0.74964111328125,-9.42919189453125,5.710601806640625,10.101318359375,25.341033935546875
18.589919328689575,0.29937744140625,-1.350791015625,-8.2149169921875,15.1519775390625,8.06427001953125,20.008087158203125
19.090067625045776,0.28261230468750004,-1.1160791015625,-9.86508544921875,10.959625244140625,4.58526611328125,25.852203369140625
19.589068174362183,1.6238232421875,-1.34360595703125,-9.06275390625,6.8817138671875,7.9193115234375,26.470184326171875
20.09261202812195,2.6105712890625,-2.1986279296875,-10.562036132812501,15.98358154296875,11.013031005859375,22.552490234375
20.6022367477417,-0.41433837890625,-1.8154248046875001,-7.462880859375001,-0.453948974609375,-11.78741455078125,32.21893310546875
21.098777294158936,0.63468017578125,-2.43573486328125,-9.034013671875,2.559661865234375,-0.522613525390625,27.191162109375
21.599590063095093,-2.83809814453125,0.20836669921875,-10.9548193359375,-6.984710693359375,-12.22991943359375,27.942657470703125
22.1048583984375,-2.6776318359375,-0.22034179687500002,-12.403806152343751,-13.446807861328125,-8.9874267578125,33.802032470703125
22.603380918502808,-4.35175048828125,0.1772314453125,-9.6615087890625,2.765655517578125,-1.31988525390625,17.47894287109375
23.106698513031006,-3.2620166015625003,-0.30177246093750004,-8.047265625,9.601593017578125,3.8299560546875,18.260955810546875
23.601743936538696,-4.2870849609375,2.0812719726562503,-8.28437255859375,-3.71551513671875,-3.986358642578125,15.659332275390625
24.10735535621643,-4.52419189453125,1.4944921875000001,-9.342971191406251,0.49591064453125,-4.459381103515625,15.43426513671875
24.604259252548218,-4.87865478515625,0.8669970703125001,-10.13332763671875,5.001068115234375,0.774383544921875,20.931243896484375
25.108436107635498,0.28261230468750004,-1.159189453125,-8.677155761718751,9.14764404296875,8.3770751953125,19.3939208984375
25.606398582458496,2.8309130859375,-1.22625,-9.87945556640625,4.75311279296875,5.779266357421875,32.993316650390625
26.107807636260986,-0.01676513671875,-1.0490185546875002,-7.822133789062501,-0.34332275390625,-3.80706787109375,35.9039306640625
26.607473373413086,-0.6658154296875001,-1.5112573242187501,-9.33099609375,0.164031982421875,-1.1749267578125,26.2908935546875
27.1100115776062,-1.77470947265625,0.98914306640625,-9.89382568359375,-0.164031982421875,-4.512786865234375,27.515411376953125
27.59849190711975,-0.49576904296875,0.22273681640625,-9.568103027343751,-0.698089599609375,-1.5411376953125,24.326324462890625
28.112521171569824,4.071533203125,-1.76033935546875,-10.56443115234375,13.019561767578125,11.371612548828125,11.4593505859375
28.60544490814209,0.69695068359375,-0.61552001953125,-10.0351318359375,-1.186370849609375,0.194549560546875,-0.29754638671875
29.1008083820343,-0.14130615234375002,-0.6035449218750001,-9.8914306640625,-0.576019287109375,0.484466552734375,0.26702880859375
29.60514760017395,-0.045505371093750004,-0.67060546875,-9.81718505859375,-0.37384033203125,0.377655029296875,0.247955322265625
30.102404832839966,-0.03592529296875,-0.6370751953125,-9.857900390625,-0.514984130859375,0.370025634765625,0.1220703125
30.603213787078857,-0.045505371093750004,-0.63228515625,-9.85071533203125,-0.461578369140625,0.347137451171875,0.164031982421875
31.10413146018982,-0.050295410156250005,-0.6370751953125,-9.821975097656251,-0.423431396484375,0.30517578125,0.09918212890625
31.6026771068573,-0.0431103515625,-0.6442602539062501,-9.8243701171875,-0.4425048828125,0.244140625,0.14495849609375
32.11059260368347,-0.0431103515625,-0.62031005859375,-9.8483203125,-0.48828125,0.30517578125,0.080108642578125
32.602322816848755,-0.05748046875,-0.641865234375,-9.8483203125,-0.415802001953125,0.213623046875,0.12969970703125
33.11680459976196,-0.055085449218750006,-0.6442602539062501,-9.853110351562501,-0.438690185546875,0.30517578125,0.2288818359375
33.60165095329285,-0.050295410156250005,-0.6274951171875001,-9.8626904296875,-0.431060791015625,0.286102294921875,0.133514404296875
